"","customer_1.36000","customer_2.12000","customer_3.12000","customer_4.12000","customer_5.36000","customer_6.12000","customer_7.12000","customer_8.12000"
"29",0.70625,0.689916666666667,0.6735,0.679833333333333,0.731027777777778,0.701833333333333,0.692916666666667,0.684833333333333
"30",0.712972222222222,0.688583333333333,0.674416666666667,0.661,0.729083333333333,0.71075,0.704416666666667,0.684833333333333
"31",0.71275,0.684833333333333,0.686833333333333,0.669333333333333,0.729722222222222,0.701416666666667,0.706583333333333,0.683333333333333
"32",0.710472222222222,0.689416666666667,0.682,0.67175,0.732944444444444,0.716166666666667,0.693083333333333,0.694416666666667
"33",0.711916666666667,0.68925,0.67375,0.662166666666667,0.731166666666667,0.719666666666667,0.69275,0.684333333333333
"34",0.711944444444444,0.698166666666667,0.684416666666667,0.66375,0.73425,0.704583333333333,0.698,0.695333333333333
"35",0.709527777777778,0.684916666666667,0.682833333333333,0.66275,0.731916666666667,0.703,0.6985,0.68575
"36",0.711444444444444,0.676916666666667,0.685583333333333,0.667833333333333,0.723194444444444,0.700666666666667,0.705833333333333,0.685083333333333
"37",0.7135,0.6995,0.680666666666667,0.674583333333333,0.725777777777778,0.708666666666667,0.7025,0.68575
"38",0.712638888888889,0.694833333333333,0.679333333333333,0.677333333333333,0.725861111111111,0.714166666666667,0.705333333333333,0.688
"39",0.709138888888889,0.699583333333333,0.669583333333333,0.669,0.725027777777778,0.705833333333333,0.704333333333333,0.682
"40",0.712944444444444,0.69825,0.688,0.67025,0.724611111111111,0.7085,0.7,0.688
"41",0.709805555555556,0.688333333333333,0.675583333333333,0.666333333333333,0.739222222222222,0.715833333333333,0.683583333333333,0.691833333333333
"42",0.7085,0.691916666666667,0.679416666666667,0.671666666666667,0.733111111111111,0.70675,0.70575,0.686416666666667
"43",0.70875,0.6915,0.680416666666667,0.669416666666667,0.730944444444444,0.706833333333333,0.702916666666667,0.69
"44",0.709305555555556,0.691166666666667,0.68725,0.663,0.734472222222222,0.707416666666667,0.6995,0.686083333333333
"45",0.714555555555556,0.697583333333333,0.66775,0.675166666666667,0.733611111111111,0.70875,0.696166666666667,0.683083333333333
"46",0.713527777777778,0.698916666666667,0.688416666666667,0.670666666666667,0.733722222222222,0.7185,0.702,0.6845
"47",0.708027777777778,0.691333333333333,0.685666666666667,0.669083333333333,0.728277777777778,0.704583333333333,0.707416666666667,0.684833333333333
"48",0.708888888888889,0.687416666666667,0.689416666666667,0.669333333333333,0.725,0.706833333333333,0.700416666666667,0.673166666666667
"49",0.716277777777778,0.706666666666667,0.683666666666667,0.677833333333333,0.726555555555556,0.721666666666667,0.698166666666667,0.681166666666667
"50",0.709694444444444,0.687333333333333,0.6925,0.67325,0.728416666666667,0.715833333333333,0.693916666666667,0.69675
"51",0.71375,0.6915,0.680833333333333,0.663333333333333,0.730583333333333,0.702833333333333,0.701583333333333,0.693666666666667
"52",0.715472222222222,0.71025,0.67175,0.656833333333333,0.732138888888889,0.712083333333333,0.699083333333333,0.68675
"53",0.707361111111111,0.691833333333333,0.677583333333333,0.672916666666667,0.733027777777778,0.711333333333333,0.69775,0.684416666666667
"54",0.711916666666667,0.6795,0.674,0.667416666666667,0.731638888888889,0.71575,0.6955,0.693333333333333
"55",0.706305555555556,0.694583333333333,0.682916666666667,0.670583333333333,0.733111111111111,0.721,0.707333333333333,0.692333333333333
"56",0.712166666666667,0.698083333333333,0.67,0.663083333333333,0.73175,0.714166666666667,0.700166666666667,0.687833333333333
"57",0.71375,0.694416666666667,0.6835,0.682833333333333,0.73125,0.709833333333333,0.707166666666667,0.6895
"58",0.715194444444444,0.695416666666667,0.683916666666667,0.66875,0.728388888888889,0.709916666666667,0.689666666666667,0.679916666666667
"59",0.717527777777778,0.68675,0.681,0.667416666666667,0.729833333333333,0.710083333333333,0.699916666666667,0.68675
"60",0.711638888888889,0.696333333333333,0.679083333333333,0.66925,0.728361111111111,0.722416666666667,0.699666666666667,0.679166666666667
"61",0.709888888888889,0.69625,0.688583333333333,0.675083333333333,0.731055555555556,0.71,0.695416666666667,0.687916666666667
"62",0.704722222222222,0.696083333333333,0.675333333333333,0.665333333333333,0.733,0.721,0.69325,0.69875
"63",0.716944444444444,0.682083333333333,0.693333333333333,0.666416666666667,0.735777777777778,0.717416666666667,0.686416666666667,0.67925
"64",0.71525,0.69925,0.679333333333333,0.6655,0.735333333333333,0.716583333333333,0.694583333333333,0.685416666666667
"65",0.712416666666667,0.684666666666667,0.671916666666667,0.671666666666667,0.726666666666667,0.701,0.70925,0.687166666666667
"66",0.712055555555556,0.701333333333333,0.673083333333333,0.667416666666667,0.735666666666667,0.71225,0.70425,0.686
"67",0.708916666666667,0.695666666666667,0.682166666666667,0.665,0.732777777777778,0.712166666666667,0.694583333333333,0.6895
"68",0.714916666666667,0.695333333333333,0.681666666666667,0.662166666666667,0.734916666666667,0.712166666666667,0.691833333333333,0.6805
"69",0.705888888888889,0.68625,0.6825,0.670833333333333,0.729,0.707833333333333,0.69725,0.686083333333333
"70",0.712166666666667,0.689333333333333,0.669583333333333,0.664583333333333,0.729972222222222,0.712666666666667,0.703916666666667,0.678666666666667
"71",0.70925,0.690833333333333,0.67675,0.666333333333333,0.731638888888889,0.71575,0.69375,0.679666666666667
"72",0.712166666666667,0.687083333333333,0.682916666666667,0.657333333333333,0.732583333333333,0.712916666666667,0.700416666666667,0.676083333333333
"73",0.710333333333333,0.695083333333333,0.670666666666667,0.660416666666667,0.735472222222222,0.702166666666667,0.697583333333333,0.686
"74",0.710444444444444,0.687833333333333,0.679916666666667,0.663416666666667,0.729583333333333,0.719833333333333,0.694083333333333,0.68975
"75",0.7025,0.705833333333333,0.686583333333333,0.6705,0.736,0.710166666666667,0.684083333333333,0.689
"76",0.711805555555556,0.69525,0.672833333333333,0.66525,0.723361111111111,0.724333333333333,0.70175,0.674416666666667
"77",0.708166666666667,0.68875,0.689416666666667,0.67625,0.728,0.704833333333333,0.704083333333333,0.685166666666667
"78",0.712472222222222,0.701083333333333,0.678,0.668833333333333,0.736277777777778,0.714666666666667,0.695833333333333,0.684833333333333
"79",0.710888888888889,0.691416666666667,0.67775,0.675,0.731555555555556,0.7065,0.700666666666667,0.685
"80",0.707583333333333,0.68975,0.68175,0.658666666666667,0.728916666666667,0.704416666666667,0.7115,0.698166666666667
"81",0.715833333333333,0.69775,0.687333333333333,0.675416666666667,0.738833333333333,0.718416666666667,0.695583333333333,0.689333333333333
"82",0.71,0.688916666666667,0.684083333333333,0.659916666666667,0.7295,0.712083333333333,0.705416666666667,0.686083333333333
"83",0.707611111111111,0.690666666666667,0.678333333333333,0.66475,0.7305,0.705666666666667,0.705,0.68075
"84",0.707861111111111,0.690666666666667,0.689,0.664083333333333,0.736361111111111,0.7105,0.689333333333333,0.6905
"85",0.708972222222222,0.691416666666667,0.6895,0.669916666666667,0.726027777777778,0.71,0.714416666666667,0.689166666666667
"86",0.712916666666667,0.688916666666667,0.682833333333333,0.669833333333333,0.730361111111111,0.710416666666667,0.693916666666667,0.681666666666667
"87",0.711138888888889,0.694166666666667,0.67375,0.676166666666667,0.730361111111111,0.716666666666667,0.697166666666667,0.67075
"88",0.709166666666667,0.689333333333333,0.680416666666667,0.669916666666667,0.733861111111111,0.718583333333333,0.698416666666667,0.680916666666667
"89",0.713305555555556,0.690833333333333,0.67775,0.666666666666667,0.728305555555556,0.713666666666667,0.684833333333333,0.676583333333333
"90",0.716027777777778,0.691083333333333,0.681666666666667,0.68025,0.734944444444444,0.70925,0.700416666666667,0.689
"91",0.705861111111111,0.692666666666667,0.6845,0.67875,0.738138888888889,0.711166666666667,0.693666666666667,0.693666666666667
"92",0.711,0.703166666666667,0.685166666666667,0.65325,0.730916666666667,0.71125,0.698083333333333,0.68725
"93",0.709416666666667,0.701083333333333,0.684583333333333,0.6705,0.731972222222222,0.714,0.709666666666667,0.685583333333333
"94",0.710944444444444,0.694166666666667,0.690166666666667,0.676083333333333,0.731805555555556,0.716333333333333,0.702416666666667,0.682416666666667
"95",0.703666666666667,0.695,0.678083333333333,0.66225,0.734388888888889,0.7135,0.699333333333333,0.690833333333333
"96",0.708083333333333,0.702,0.676,0.663666666666667,0.730833333333333,0.719833333333333,0.70025,0.692916666666667
"97",0.712694444444444,0.69325,0.684833333333333,0.67775,0.73075,0.721166666666667,0.704333333333333,0.69325
"98",0.711416666666667,0.69925,0.685916666666667,0.654333333333333,0.729861111111111,0.713666666666667,0.711916666666667,0.6885
"99",0.707694444444444,0.701416666666667,0.68075,0.68575,0.728138888888889,0.705583333333333,0.704166666666667,0.693416666666667
"100",0.713055555555556,0.697,0.679833333333333,0.680333333333333,0.732944444444444,0.710833333333333,0.697583333333333,0.692916666666667
"101",0.713194444444444,0.690833333333333,0.68125,0.672333333333333,0.725611111111111,0.713666666666667,0.70375,0.6895
"102",0.71125,0.697166666666667,0.683416666666667,0.67225,0.735805555555556,0.71175,0.6925,0.6935
"103",0.709277777777778,0.693333333333333,0.67475,0.66425,0.731527777777778,0.7085,0.700333333333333,0.6895
"104",0.712888888888889,0.697416666666667,0.676333333333333,0.67775,0.729444444444444,0.710833333333333,0.69,0.679916666666667
"105",0.710694444444444,0.69375,0.681916666666667,0.66975,0.730222222222222,0.71075,0.692416666666667,0.696916666666667
"106",0.714333333333333,0.696333333333333,0.670083333333333,0.676583333333333,0.730666666666667,0.715833333333333,0.700666666666667,0.688583333333333
"107",0.711777777777778,0.691166666666667,0.682,0.649916666666667,0.72975,0.705333333333333,0.705166666666667,0.687583333333333
"108",0.715944444444444,0.6995,0.68575,0.663583333333333,0.730361111111111,0.717,0.70175,0.6855
"109",0.711,0.689416666666667,0.676583333333333,0.672083333333333,0.729611111111111,0.71675,0.70475,0.680666666666667
"110",0.713333333333333,0.692666666666667,0.68175,0.675166666666667,0.730055555555556,0.721333333333333,0.704916666666667,0.686416666666667
"111",0.705888888888889,0.6995,0.686416666666667,0.663583333333333,0.727916666666667,0.709166666666667,0.7035,0.6875
"112",0.715416666666667,0.685833333333333,0.681583333333333,0.672833333333333,0.735694444444444,0.708666666666667,0.699083333333333,0.68125
"113",0.712277777777778,0.68875,0.684583333333333,0.681416666666667,0.731138888888889,0.717666666666667,0.697083333333333,0.703
"114",0.714305555555556,0.699166666666667,0.682833333333333,0.66825,0.732027777777778,0.7115,0.688916666666667,0.680666666666667
"115",0.709388888888889,0.699583333333333,0.678583333333333,0.6705,0.738583333333333,0.70525,0.707666666666667,0.681833333333333
"116",0.712222222222222,0.700666666666667,0.678916666666667,0.655,0.724611111111111,0.712916666666667,0.694916666666667,0.68175
"117",0.712416666666667,0.68675,0.685833333333333,0.666416666666667,0.730361111111111,0.716833333333333,0.696583333333333,0.69625
"118",0.706472222222222,0.694333333333333,0.684583333333333,0.658166666666667,0.73075,0.719666666666667,0.697083333333333,0.690083333333333
"119",0.708805555555556,0.69475,0.683083333333333,0.67275,0.732611111111111,0.7105,0.697666666666667,0.681333333333333
"120",0.711805555555556,0.693,0.685833333333333,0.669916666666667,0.735194444444444,0.713666666666667,0.70075,0.672083333333333
"121",0.713388888888889,0.696916666666667,0.675416666666667,0.669166666666667,0.732055555555556,0.717916666666667,0.701583333333333,0.689416666666667
"122",0.713861111111111,0.682916666666667,0.682083333333333,0.671083333333333,0.728194444444444,0.706916666666667,0.701833333333333,0.67975
"123",0.7075,0.69025,0.682416666666667,0.671333333333333,0.731583333333333,0.707833333333333,0.692083333333333,0.674583333333333
"124",0.709555555555556,0.701416666666667,0.681666666666667,0.676916666666667,0.737361111111111,0.708666666666667,0.685666666666667,0.67725
"125",0.704861111111111,0.689083333333333,0.678416666666667,0.674916666666667,0.738138888888889,0.717333333333333,0.697166666666667,0.678333333333333
"126",0.710472222222222,0.689083333333333,0.68275,0.665666666666667,0.728722222222222,0.713083333333333,0.693916666666667,0.67825
"127",0.716388888888889,0.6855,0.671833333333333,0.67175,0.730861111111111,0.704916666666667,0.701,0.6845
"128",0.712194444444444,0.696333333333333,0.692,0.663833333333333,0.735638888888889,0.711416666666667,0.693083333333333,0.687166666666667
"129",0.702805555555556,0.689333333333333,0.691083333333333,0.671,0.730861111111111,0.713583333333333,0.704,0.6885
"130",0.710666666666667,0.683833333333333,0.672333333333333,0.669416666666667,0.736111111111111,0.706583333333333,0.709916666666667,0.690166666666667
"131",0.711611111111111,0.692166666666667,0.6715,0.66875,0.732666666666667,0.707166666666667,0.701583333333333,0.67875
"132",0.710388888888889,0.692666666666667,0.680583333333333,0.661416666666667,0.737333333333333,0.708,0.693583333333333,0.678416666666667
"133",0.709083333333333,0.702916666666667,0.683083333333333,0.668833333333333,0.729222222222222,0.706416666666667,0.688416666666667,0.684416666666667
"134",0.709972222222222,0.705333333333333,0.688333333333333,0.675333333333333,0.731027777777778,0.709583333333333,0.695333333333333,0.677416666666667
"135",0.708833333333333,0.686166666666667,0.685,0.674,0.726638888888889,0.707666666666667,0.6875,0.689666666666667
"136",0.716361111111111,0.701,0.684,0.668583333333333,0.735694444444444,0.705083333333333,0.687833333333333,0.681166666666667
"137",0.709222222222222,0.693083333333333,0.6805,0.667916666666667,0.729694444444444,0.71125,0.69775,0.677083333333333
"138",0.709638888888889,0.698916666666667,0.67625,0.659333333333333,0.726555555555556,0.708583333333333,0.70425,0.681
"139",0.708638888888889,0.706583333333333,0.684333333333333,0.677166666666667,0.734972222222222,0.711916666666667,0.699833333333333,0.694666666666667
"140",0.7135,0.694166666666667,0.677583333333333,0.66075,0.731472222222222,0.704666666666667,0.701833333333333,0.68925
"141",0.712416666666667,0.697916666666667,0.684666666666667,0.672583333333333,0.7305,0.71125,0.6995,0.692833333333333
"142",0.715194444444444,0.68775,0.679,0.666833333333333,0.734361111111111,0.695583333333333,0.700333333333333,0.692083333333333
"143",0.707861111111111,0.687166666666667,0.68,0.663,0.7295,0.70825,0.695583333333333,0.687666666666667
"144",0.704861111111111,0.69575,0.67675,0.66975,0.731194444444444,0.712916666666667,0.708,0.687333333333333
"145",0.710694444444444,0.686833333333333,0.682416666666667,0.67225,0.730111111111111,0.710333333333333,0.700916666666667,0.686333333333333
"146",0.710333333333333,0.694583333333333,0.66775,0.663416666666667,0.728111111111111,0.713916666666667,0.706083333333333,0.68825
"147",0.711944444444444,0.70125,0.6745,0.658833333333333,0.72975,0.71125,0.71,0.682666666666667
"148",0.715916666666667,0.692333333333333,0.683833333333333,0.676833333333333,0.734861111111111,0.704333333333333,0.70775,0.691333333333333
"149",0.709222222222222,0.68875,0.684,0.669416666666667,0.732694444444444,0.705416666666667,0.697166666666667,0.689
"150",0.709888888888889,0.69625,0.681583333333333,0.655166666666667,0.731583333333333,0.714166666666667,0.699583333333333,0.686083333333333
"151",0.707527777777778,0.694333333333333,0.679666666666667,0.6685,0.725888888888889,0.710833333333333,0.699583333333333,0.690833333333333
"152",0.706388888888889,0.6885,0.68675,0.67025,0.731222222222222,0.711916666666667,0.695,0.68575
"153",0.711,0.693333333333333,0.679083333333333,0.667666666666667,0.737027777777778,0.7085,0.696333333333333,0.6975
"154",0.711166666666667,0.693,0.692,0.67975,0.732416666666667,0.71675,0.700833333333333,0.688666666666667
"155",0.71225,0.689333333333333,0.684916666666667,0.672083333333333,0.731472222222222,0.710583333333333,0.698583333333333,0.68175
"156",0.705083333333333,0.694416666666667,0.683083333333333,0.669833333333333,0.727833333333333,0.716166666666667,0.698916666666667,0.681583333333333
"157",0.708694444444444,0.698166666666667,0.679083333333333,0.658,0.728583333333333,0.709416666666667,0.696333333333333,0.673166666666667
"158",0.709388888888889,0.700583333333333,0.68625,0.672916666666667,0.72525,0.71975,0.694666666666667,0.682083333333333
"159",0.708972222222222,0.686,0.682166666666667,0.671583333333333,0.729333333333333,0.71075,0.698416666666667,0.69275
"160",0.711694444444444,0.6855,0.675,0.662083333333333,0.723944444444444,0.71825,0.698166666666667,0.689333333333333
"161",0.708666666666667,0.693416666666667,0.681333333333333,0.6645,0.729583333333333,0.712,0.697416666666667,0.688083333333333
"162",0.7125,0.686833333333333,0.683333333333333,0.676666666666667,0.731,0.706833333333333,0.704666666666667,0.686583333333333
"163",0.708527777777778,0.698833333333333,0.674333333333333,0.672416666666667,0.729083333333333,0.713416666666667,0.702583333333333,0.69525
"164",0.715083333333333,0.694666666666667,0.680166666666667,0.665083333333333,0.730555555555556,0.700166666666667,0.701666666666667,0.688833333333333
"165",0.711638888888889,0.681083333333333,0.679833333333333,0.663583333333333,0.726444444444444,0.711416666666667,0.693916666666667,0.676416666666667
"166",0.716361111111111,0.685916666666667,0.677416666666667,0.6585,0.730666666666667,0.713833333333333,0.698083333333333,0.682666666666667
"167",0.712444444444444,0.693333333333333,0.683583333333333,0.669833333333333,0.736166666666667,0.709583333333333,0.68975,0.690166666666667
"168",0.713583333333333,0.688,0.685416666666667,0.670833333333333,0.732944444444444,0.711333333333333,0.693083333333333,0.685583333333333
"169",0.713583333333333,0.696666666666667,0.682333333333333,0.669666666666667,0.728555555555556,0.70575,0.698083333333333,0.680833333333333
"170",0.707833333333333,0.67425,0.677666666666667,0.6795,0.729055555555556,0.709083333333333,0.697333333333333,0.692333333333333
"171",0.709277777777778,0.6975,0.684333333333333,0.674083333333333,0.718888888888889,0.701833333333333,0.704666666666667,0.693833333333333
"172",0.709083333333333,0.703,0.673416666666667,0.670166666666667,0.728555555555556,0.707416666666667,0.70225,0.692166666666667
"173",0.708305555555556,0.694583333333333,0.6825,0.679083333333333,0.733361111111111,0.718416666666667,0.70125,0.686
"174",0.716833333333333,0.7005,0.6815,0.675416666666667,0.731083333333333,0.717333333333333,0.699083333333333,0.69125
"175",0.712861111111111,0.698083333333333,0.692,0.671333333333333,0.733833333333333,0.710166666666667,0.705333333333333,0.6895
"176",0.712472222222222,0.686583333333333,0.68025,0.668166666666667,0.734166666666667,0.714583333333333,0.691583333333333,0.694166666666667
"177",0.710027777777778,0.7,0.674666666666667,0.672583333333333,0.734944444444444,0.712583333333333,0.698833333333333,0.681833333333333
"178",0.712694444444444,0.695583333333333,0.681333333333333,0.666833333333333,0.733694444444444,0.705083333333333,0.698916666666667,0.68425
"179",0.716138888888889,0.694833333333333,0.673333333333333,0.67675,0.722583333333333,0.710583333333333,0.710916666666667,0.682916666666667
"180",0.712805555555556,0.695,0.681333333333333,0.664166666666667,0.731333333333333,0.714,0.696583333333333,0.68925
"181",0.710611111111111,0.6995,0.697333333333333,0.673333333333333,0.730055555555556,0.720083333333333,0.696416666666667,0.676083333333333
"182",0.711916666666667,0.694583333333333,0.691083333333333,0.675916666666667,0.732138888888889,0.710833333333333,0.700083333333333,0.68525
"183",0.707694444444444,0.6955,0.679,0.671166666666667,0.729416666666667,0.712416666666667,0.69525,0.68125
"184",0.707083333333333,0.693,0.679916666666667,0.6665,0.732444444444444,0.714833333333333,0.7025,0.684083333333333
"185",0.712277777777778,0.688166666666667,0.673833333333333,0.672833333333333,0.730638888888889,0.708,0.698916666666667,0.680583333333333
"186",0.709777777777778,0.7035,0.6805,0.660083333333333,0.731194444444444,0.710583333333333,0.70275,0.68625
"187",0.708083333333333,0.69275,0.691916666666667,0.667,0.73475,0.709083333333333,0.699666666666667,0.6825
"188",0.706,0.6865,0.671333333333333,0.666,0.73025,0.721333333333333,0.704666666666667,0.685833333333333
"189",0.707027777777778,0.700583333333333,0.677416666666667,0.666333333333333,0.725583333333333,0.712333333333333,0.697166666666667,0.695416666666667
"190",0.713,0.692416666666667,0.684,0.677666666666667,0.723083333333333,0.716416666666667,0.709333333333333,0.6825
"191",0.707611111111111,0.700416666666667,0.678083333333333,0.672833333333333,0.735,0.713833333333333,0.695416666666667,0.67975
"192",0.706888888888889,0.695583333333333,0.689166666666667,0.6685,0.728416666666667,0.704583333333333,0.701833333333333,0.691833333333333
"193",0.709833333333333,0.692916666666667,0.677666666666667,0.674,0.736222222222222,0.7245,0.70225,0.694916666666667
"194",0.708944444444444,0.699916666666667,0.68425,0.672416666666667,0.728166666666667,0.708083333333333,0.696666666666667,0.681666666666667
"195",0.707777777777778,0.682333333333333,0.679583333333333,0.667333333333333,0.729527777777778,0.714,0.703916666666667,0.674083333333333
"196",0.714138888888889,0.699083333333333,0.684,0.670666666666667,0.729583333333333,0.722666666666667,0.694083333333333,0.685833333333333
"197",0.709833333333333,0.69375,0.68325,0.673333333333333,0.736111111111111,0.713583333333333,0.70525,0.6875
"198",0.710138888888889,0.68975,0.6825,0.667583333333333,0.73075,0.711,0.704166666666667,0.691166666666667
"199",0.707555555555556,0.695833333333333,0.68225,0.665083333333333,0.729888888888889,0.704666666666667,0.699083333333333,0.690583333333333
"200",0.716916666666667,0.699916666666667,0.679333333333333,0.671416666666667,0.730444444444444,0.713,0.686166666666667,0.680166666666667
"201",0.714777777777778,0.684083333333333,0.668583333333333,0.66175,0.729888888888889,0.71375,0.710833333333333,0.68975
"202",0.713111111111111,0.687333333333333,0.684083333333333,0.67175,0.7375,0.713416666666667,0.697583333333333,0.7
"203",0.709638888888889,0.694,0.683416666666667,0.65825,0.729083333333333,0.707583333333333,0.7055,0.68175
"204",0.70425,0.69925,0.683166666666667,0.669083333333333,0.728361111111111,0.706083333333333,0.691,0.687583333333333
"205",0.708583333333333,0.69675,0.682166666666667,0.673583333333333,0.73025,0.709333333333333,0.705583333333333,0.679666666666667
"206",0.714694444444444,0.689833333333333,0.6855,0.6655,0.732138888888889,0.704666666666667,0.699166666666667,0.675416666666667
"207",0.71275,0.68525,0.683083333333333,0.667583333333333,0.7355,0.707166666666667,0.692,0.682583333333333
"208",0.710583333333333,0.683916666666667,0.682416666666667,0.66725,0.729638888888889,0.724083333333333,0.702583333333333,0.684916666666667
"209",0.704638888888889,0.69575,0.678833333333333,0.672,0.729694444444444,0.706083333333333,0.70875,0.681
"210",0.710222222222222,0.693083333333333,0.673666666666667,0.6765,0.732916666666667,0.706583333333333,0.692666666666667,0.6855
"211",0.710583333333333,0.69175,0.68,0.660833333333333,0.729777777777778,0.7155,0.703416666666667,0.69375
"212",0.705555555555556,0.692333333333333,0.691583333333333,0.65625,0.730277777777778,0.70675,0.697583333333333,0.685583333333333
"213",0.705083333333333,0.7005,0.681833333333333,0.663166666666667,0.734944444444444,0.7155,0.706,0.682083333333333
"214",0.708583333333333,0.693416666666667,0.674333333333333,0.666916666666667,0.736944444444444,0.70175,0.698166666666667,0.682333333333333
"215",0.708166666666667,0.694,0.67575,0.66875,0.734388888888889,0.707083333333333,0.69675,0.686333333333333
"216",0.705361111111111,0.694333333333333,0.6865,0.666,0.7315,0.71025,0.696583333333333,0.688416666666667
"217",0.711583333333333,0.688833333333333,0.675916666666667,0.674416666666667,0.736805555555556,0.714416666666667,0.702833333333333,0.687916666666667
"218",0.711527777777778,0.688,0.6805,0.6675,0.730777777777778,0.705,0.691666666666667,0.67725
"219",0.709,0.6935,0.684333333333333,0.678083333333333,0.734472222222222,0.708083333333333,0.70075,0.683
"220",0.712555555555556,0.690416666666667,0.678333333333333,0.666,0.732527777777778,0.708916666666667,0.69475,0.685083333333333
"221",0.710722222222222,0.69725,0.681916666666667,0.669416666666667,0.732083333333333,0.713833333333333,0.702666666666667,0.68975
"222",0.71525,0.6945,0.682083333333333,0.666916666666667,0.732361111111111,0.705416666666667,0.694416666666667,0.682833333333333
"223",0.713444444444444,0.690166666666667,0.682083333333333,0.671833333333333,0.731638888888889,0.720166666666667,0.7005,0.682916666666667
"224",0.707055555555556,0.693916666666667,0.684916666666667,0.665166666666667,0.730305555555556,0.717083333333333,0.69775,0.685416666666667
"225",0.71475,0.694666666666667,0.68875,0.67075,0.730277777777778,0.716916666666667,0.704,0.688083333333333
"226",0.710638888888889,0.700333333333333,0.681333333333333,0.667666666666667,0.733666666666667,0.723083333333333,0.696916666666667,0.686416666666667
"227",0.708,0.697333333333333,0.673416666666667,0.6685,0.741277777777778,0.714166666666667,0.70075,0.693416666666667
"228",0.71575,0.6955,0.680416666666667,0.6615,0.730694444444444,0.71475,0.689083333333333,0.694416666666667
"229",0.706166666666667,0.692583333333333,0.677833333333333,0.671916666666667,0.732888888888889,0.71025,0.70525,0.69325
"230",0.722916666666667,0.688666666666667,0.674833333333333,0.668,0.726916666666667,0.71125,0.703166666666667,0.69425
"231",0.710722222222222,0.696666666666667,0.67325,0.673916666666667,0.728138888888889,0.708166666666667,0.69625,0.684083333333333
